Main_Group_No,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,55,84,85
26,71.163574,13.498186,-29.486824,59.01764,255.72731,280.92047,365.67746,293.83313,33.8537,88.395615,-20.985573,-6.396649,-71.675446,2.0401735,41.662094,51.65393,338.5536,25.475142,37.260185,161.14783,-65.00429,-91.381134,-80.559555,8.961926,102.55847,0.0,38.827698,183.33078,-60.598045,-26.673708,195.04509,74.94035,-30.553114,-71.24554,55.90475,0.1604726,-92.765724,90.76954,-67.0046,-18.342003,177.94579,-28.095922,-4.987841,22.303772,27.111967,129.91895,114.65668,3.2429523,-1.6149378,-1.7202868,27.811333,121.83857,6.351364,-78.01009
27,122.21276,103.86166,18.750774,70.87933,178.15132,158.93652,186.50041,86.99664,106.78586,151.91907,60.72901,65.56199,34.85329,30.671371,109.88147,68.97902,195.22244,32.063084,111.00447,-22.904665,41.445824,22.620674,-8.472564,53.771786,105.611,31.478622,0.0,191.80618,-21.816643,24.522911,136.66928,125.49651,56.52792,46.28235,40.880417,68.92093,-0.9236468,62.91241,-18.15358,6.6046877,151.07523,-33.080658,-28.328531,8.335878,22.40262,140.8325,12.938405,18.63459,22.044333,22.125965,44.364555,120.8131,13.9956,32.304188
28,-31.199968,-33.034206,-29.349838,-30.43318,809.22375,850.1145,1165.0627,1500.2063,350.3394,477.45374,185.98726,289.79953,159.8747,306.89185,81.36792,161.53076,848.0273,291.4013,445.89902,596.0359,128.42966,91.84392,21.138237,-26.206642,6.7165766,391.8768,417.68365,0.0,50.706154,211.60973,756.76886,188.81223,283.94992,123.693054,179.75493,216.21397,-34.272816,49.337803,154.70222,89.99312,529.72314,-311.6386,63.413372,119.33406,70.39959,574.4403,315.4662,78.49989,39.2849,54.616703,356.9171,574.9479,281.89282,568.6601
29,118.79081,103.69991,40.19188,70.40147,410.40613,396.7644,503.68253,585.64056,184.54941,253.35272,127.38831,189.59555,36.29293,108.20398,80.81703,131.41766,403.62347,116.87512,277.7461,128.71336,126.89144,101.877716,54.50866,68.238785,144.01257,201.76923,207.46649,233.41876,0.0,91.39531,364.16794,250.89624,229.10037,103.798996,51.022755,152.35226,76.821106,81.21769,31.832771,99.10788,322.22717,-121.86214,7.3189363,13.92543,29.508545,299.48734,55.542027,3.6242843,13.693439,55.128246,164.94615,272.57736,89.975624,250.81674
30,45.528564,27.544216,-8.214031,19.148336,175.60605,177.39783,202.84982,136.39752,52.69323,-0.50479335,31.502617,75.89825,-40.3019,20.32867,-12.662021,68.00284,235.64929,38.91966,62.257874,72.634796,-3.8929965,-41.871876,-43.17062,3.6114738,46.70721,28.304338,23.728745,107.198044,-14.078245,0.0,143.79106,71.84893,21.79108,-12.008032,20.222878,12.239548,-25.044764,38.97736,7.5458794,41.297775,174.6731,-32.166565,-1.9852115,0.28048337,15.873574,123.139435,49.631813,-21.12568,-9.420756,0.8811205,35.623238,97.27716,7.045623,36.97446
31,199.47234,217.0098,159.18614,164.51804,21.982069,10.191315,-32.15733,-98.401,-8.484995,27.022503,31.36011,34.911568,-17.683863,-11.221238,-7.338142,-9.137042,-161.65851,-13.152693,104.406815,-42.926716,178.72688,165.87076,188.76941,192.88414,273.2053,92.42731,120.09932,376.04462,164.9415,36.35578,0.0,311.05084,240.4821,126.9263,-71.32349,123.43986,251.90178,71.855484,-28.373568,122.62463,-2.7870002,19.873184,-38.055103,-29.51275,91.07501,-7.645666,-124.99095,-28.045952,7.460751,112.8122,17.553726,-25.491322,-54.590286,4.3213387
32,-9.526062,-25.906887,-29.200323,-26.147346,486.25668,510.9438,639.44086,805.68335,171.23618,150.93134,104.38367,199.55711,-14.861623,155.16974,-44.6914,137.52379,562.6905,168.462,242.74298,318.21814,57.504345,5.25295,-17.541481,-32.584335,12.510815,209.33307,167.26265,58.633385,19.798382,90.84121,458.91296,0.0,152.63458,20.558971,62.653812,91.1512,-6.8284426,42.01651,69.22068,125.2455,407.32562,-160.59181,45.05052,16.8733,29.899796,324.33405,160.28978,-36.608345,-11.840073,13.168597,183.9418,307.50583,127.02057,332.03955
33,-124.45845,-155.71669,-94.80126,-130.32289,364.11145,392.12384,415.8775,695.271,65.620674,-73.87593,68.34213,196.03534,-182.76826,121.2854,-223.62978,171.90965,534.7136,151.59666,154.7365,224.95705,-4.099636,-70.137665,-66.98299,-140.71825,-118.02003,163.36298,-17.496872,-119.850235,-14.114591,21.690804,406.13904,-28.37778,0.0,-99.01659,-20.249422,-10.036575,-5.1247787,1.0605544,43.367874,216.2947,450.90308,-117.16155,90.83905,-83.77127,-47.51552,205.38374,106.411095,-181.08864,-76.8737,-56.482964,126.76948,189.6239,90.44204,374.29733
34,33.71683,-4.4052544,-22.047508,13.13608,360.75934,387.11594,446.98236,626.58295,103.55209,158.97635,55.020634,90.027,-63.7739,96.985245,-24.439552,97.618515,408.04224,112.24434,170.96603,188.12708,43.40795,15.843205,3.4662385,-7.962736,59.898903,125.56931,90.59482,117.76951,-11.0103655,31.734474,339.79193,98.56537,111.801956,0.0,19.069082,74.64598,20.724937,65.76842,-37.571236,111.870384,322.24335,-93.44411,32.964775,-32.916267,21.675188,181.60127,82.188034,-73.465996,-15.132895,7.41657,112.81575,192.46274,73.37727,215.21472
35,137.61966,104.23134,31.796497,76.148155,-87.856255,-156.80045,-199.46451,-542.4928,-44.642097,25.451633,-8.087788,4.0863585,-84.15538,-16.819403,103.32175,105.20233,-37.300602,-82.44727,14.700001,-282.71335,6.9601774,-25.129816,-16.020939,47.740593,116.8364,-70.887825,-73.378624,197.20747,11.739048,-60.86973,-33.67761,90.27291,-32.07319,-29.139204,0.0,-11.838803,51.26539,75.951294,-33.868187,10.191597,-14.50962,49.746346,-52.809235,-33.213345,-47.98176,26.623741,-82.39289,-34.501465,3.1080837,6.032917,-54.88344,-45.14441,-74.02231,-121.380684
